name,info,sku,cost,deliverable,on_sale,price,manual_sale,count,in_store_warranty,parts_labor_warranty,photos,type,subtype
Samsung Front Load Washer,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. This unit comes with 4 wash and rinse temperatures, 10 washing cycles, 4 spin speeds, 3 soil levels, delay start, extra rinse, extra wash, sanitize, estimated time remaining and a Hold to start. This unit comes with a 90 day parts and labor warranty from a 5-star buisness. If you’re interested message me or come into 5815 Lomas Blvd NE. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4472.0,0,True,False,42900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/12/20251205_143550-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251205_143556.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251205_143600.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251205_143609-rotated.jpg",Washer,Front Load
Maytag Top Load Washer/Electric Dryer Set,"This set has been tested and works. Both the washer and dryer have been cleaned inside and out and are ready to be delivered to your home. The washer comes with 11 washing cycles, 5 wash and rinse temperatures, 5 spin speeds, 5 soil levels, delay start, oxi, extra rinse, deep clean, soak, deep water wash, sanitize w/oxi, estimated time remaining and a hold to start & power button.The dryer comes with 9 drying cycles, 5 drying temperatures, 5 dry levels, wrinkle prevent, sanitize, rapid dry, wrinkle control, damp dry signal, estimated time remaining and a hold to start/pause & power button. This set comes with a 90-day parts and labor warranty from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4343.0,0,True,False,79900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/08/PXL_20250818_151304453.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/08/PXL_20250818_151307224.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/08/PXL_20250818_151311016.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/08/PXL_20250818_151316342.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/08/PXL_20250818_151320788.jpg",Appliance Set,Washer & Dryer Set
Maytag Top Load Washer W/ Agitator Gas Dryer Set,"This set has been tested and works. Both the washer and dryer have been cleaned inside and out and are ready to be delivered to your home. The washer comes with 11 washing cycles, 5 wash and rinse temperatures, 3 soil levels, extra rinse, soak, power wash, deep water wash and a push to start/pause button. The dryer comes with, 7 drying cycles, 4 drying temperatures, wrinkle control, end of cycle signal and a push to start knob. This set comes with a 90-day parts and labor warranty from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4770.0,0,True,True,49900,42900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/12/20251210_112800-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251210_112834.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251210_112839.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251210_112846.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251210_112854.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251210_112904.jpg",Appliance Set,Washer & Dryer Set
Maytag Top Load Washer and Gas Dryer Set,"This set has been tested and works. Both the washer and dryer have been cleaned inside and out and are ready to be delivered to your home. The washer comes with 4 wash and rinse temperatures, 14 washing cycles, 5 water levels, 3 spin speeds, extra rinse, soak only, handwash and a pull to start/push to stop knob. The dryer comes with 7 drying cycles, 4 drying temperatures, wrinkle release, and a push to start button. This set comes with a 90-day parts and labor warranty from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4480.0,0,True,True,89900,79900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250926_180046482.MP_.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250926_180053311.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250926_180057004.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250926_180104107.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250926_180133702.jpg",Appliance Set,Washer & Dryer Set
Maytag Neptune Electric Dryer,"This unit has been cleaned inside and out and is ready to be delivered to your home. This unit comes with 6 drying cycles, 3 drying temperatures, 3 sensor dry levels, air fluff, timed dry, wrinkle control, prevent, & release, end of cycle signal, and a push to start/pause knob and power button. This unit comes with a 90 days parts & labor warranty on the regular price, or a 30-day parts and labor warranty on the sale price from a 5-star business. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4096.0,0,True,True,32900,22900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/06/20250618_104824-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/06/20250618_104829.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/06/20250618_104834.jpg",Dryer,Electric
Maytag Maxima Front Load Washer & Electric Steam Dryer Set,"This set has been tested and works. Both the washer and dryer have been cleaned inside and out and are ready to be delivered to your home. The washer comes with 11 washing cycles, 5 wash and rinse temperatures, 5 spin speeds, 4 soil levels, allergen, clean washer, extra rinse, stain clean, fresh hold, control lock, estimated time remaining, end of cycle signal and a hold to start/pause & power button. The dryer is a steam dryer and comes with 8 drying cycles, 5 drying temperatures, 3 dryness levels, wrinkle prevent, damp dry signal, control lock, end of cycle signal, a push to start/pause button and estimated time remaining. This set comes with a 90-day parts and labor warranty from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, and debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4848.0,0,True,True,89900,79900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2026/01/20260108_153751-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260108_153757.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260108_153804.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260108_153811.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260108_153818.jpg",Appliance Set,Washer & Dryer Set
Maytag Maxima Electric Dryer,"This unit has been cleaned inside and out and is ready to be delivered to your home. This unit comes with 9 drying cycles, 5 drying temperatures, 3 dryness levels, estimated time remaining, drum light, damp dry signal, sanitize, heavy duty, wrinkle prevent, end of cycle signal, wrinkle control and a hold to start button. This unit comes with a 90 days parts & labor warranty on the regular price, or a 30-day parts and labor warranty on the sale price from a 5-star business. If you’re interested message me or come into 5815 Lomas Blvd NE. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4018.0,0,True,True,34900,24900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/05/20250519_131252-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/05/20250519_121855.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/05/20250519_121857.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/05/20250519_131255.jpg",Dryer,Electric
Maytag Electric Dryer w/Pedestal,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. This unit comes with 8 drying cycles, 5 drying temperatures, 3 dryness levels, manual dry time, end of cycle signal, hold to start button and estimated time remaining. This unit comes with a 90 days parts & labor warranty on the regular price, or a 30-day parts and labor warranty on the sale price from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, and debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4068.0,0,True,True,34900,24900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/06/20250616_150413-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/06/20250616_150417.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/06/20250616_150422.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/06/20250616_150428.jpg",Dryer,Electric
Maytag Centennial Top Load Washer Without an Agitator,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. This unit comes with 11 washing cycles, 5 wash and rinse temperatures, 3 soil levels, fabric softener option, extra rinse and a push to start/pause to stop button. This unit comes with a 90-day parts and labor warranty from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, and debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4611.0,0,True,False,39900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251031_161152692.MP_.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251031_161202303.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251031_161158608.jpg",Washer,Top Load
Maytag Centennial Top Load Washer Without an Agitator,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. This unit comes with 11 washing cycles, 5 wash and rinse temperatures, 3 soil levels, extra rinse, and a push to start/push button. This unit comes with a 90-day parts and labor warranty from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, and debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4593.0,0,True,False,39900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251024_202545991.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251024_202607026.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251024_202611204.jpg",Washer,Top Load
Maytag Centennial Electric Dryer,"This unit has been cleaned inside and out and is ready to be delivered to your home. This unit comes with 4 drying cycles, 3 drying temperatures, air fluff, wrinkle prevent, auto dry, end of cycle signal and a push to start knob. This unit comes with a 90 days parts & labor warranty on the regular price, or a 30-day parts and labor warranty on the sale price from a 5-star business.If you’re interested message me or come into 5815 Lomas Blvd NE. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4885.0,0,True,True,32900,22900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2026/01/20260116_105900-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260116_105905.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260116_105921.jpg",Dryer,Electric
Maytag Bravos XL Top Load Washer w/Steam,"This unit has been cleaned inside and out and is ready to be delivered to your home. This is an energy star, commercial technology unit with, steam, 11 washing cycles, 5 wash temperatures, 5 soil levels, 5 spin speeds, soak, sanitize w/oxi & steam, deep water wash, power wash, oxi, deep clean w/ steam, estimated time remaining, extra rinse, delay start, wrinkle control and a hold to start button. This unit comes with a 90 day parts and labor warranty from a 5-star buisness. If you’re interested message me or come into 5815 Lomas Blvd NE. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4844.0,0,True,True,69900,62900,1,30,90,,Washer,Top Load
Maytag Bravos XL Top Load Washer Gas Dryer Set,"This set has been tested and works and has been cleaned inside and out and is ready to be delivered to your home. The washer comes with 4 wash and rinse temperatures, 10 washing cycles, 4 washing temperatures, 3 soil levels, 3 spin speeds, extra rinse, power wash, clean washer, rapid wash, fabric softener option, estimated time remaining, end of cycle signal and a push to start/pause button. The dryer comes with steam, 10 drying cycles, 4 steam cycles, 5 drying temperatures, 4 dryness cycles, end of cycle signal, drum light, wrinkle control, damp dry signal, wrinkle prevent and a push to start/pause button. This set comes with a 90-day parts and labor warranty from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4542.0,0,True,False,69900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251008_215436281.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251008_215441232.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251008_215446344.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251008_215456970.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251008_215502196.jpg",Appliance Set,Washer & Dryer Set
Maytag Bravos XL Top Load Washer Gas Dryer Set,"This set has been tested and works. Both the washer and dryer have been cleaned inside and out and are ready to be delivered to your home. The washer comes with 11 washing cycles, 5 wash and rinse temperatures, 5 spin speeds, 5 soil levels, delay start, oxi, extra rinse, deep clean, soak, deep water wash with steam, sanitize w/oxi, estimated time remaining and a hold to start/pause & power button.The dryer comes with 10 drying cycles, 5 drying temperatures, 5 dry levels, wrinkle prevent, sanitize, rapid dry, wrinkle control, damp dry signal, estimated time remaining and a hold to start/pause & power button. This set comes with a 90-day parts and labor warranty from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4785.0,0,True,False,69900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/12/20251212_140510-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251212_140520.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251212_140531.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251212_140535.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251212_140526.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251212_140550.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251212_140555.jpg",Appliance Set,Washer & Dryer Set
Maytag Bravos Top Load Washer Without an Agitator,"This unit has been cleaned inside and out and is ready to be delivered to your home. This is a commercial technology unit with 11 washing cycles, 5 wash temperatures, 4 soil levels, soak, deep water wash, cold wash, power wash, extra rinse, fabric softener, clean washer, and a push to start/pause button. This unit comes with a 90 day parts and labor warranty from a 5-star business. If you’re interested message me or come into 5815 Lomas Blvd NE. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4650.0,0,True,False,39900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251108_195002078.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251108_195109527.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251108_195112971.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251108_195117565.jpg",Washer,Top Load
Maytag Bravos Tool Load Washer Electric Dryer Set,"This set has been tested and works and has been cleaned inside and out and is ready to be delivered to your home. The washer comes with 5 wash and rinse temperatures, 11 washing cycles, 5 washing temperatures, 4 soil levels, extra rinse, power wash, clean washer, the eep water wash, fabric softener option, and a push to start/pause button. The dryer comes with steam, 5 drying cycles, 5 drying temperatures, wrinkle control,sensor dry, wrinkle prevent and a push to start. This set comes with a 90-day parts and labor warranty from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4647.0,0,True,True,89900,79900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251108_175001082.MP_.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251108_175017683.MP_.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251108_175012372.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251108_175022842.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251108_175124961.MP_.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251108_175029801.MP_.jpg",Appliance Set,Washer & Dryer Set
